title,umap_x,umap_y,sentiment_score,media_name
"Israel concealed explosives inside batteries of pagers sold to Hezbollah, Lebanese officials say",2.7939117,9.086295,8.0,cnn.com
Explosive claims about the Israel-Hamas war are going viral. But the truth is not always so simple,9.71178,7.8719916,5.0,cnn.com
Biden says he will stop sending bombs and artillery shells to Israel if they launch major invasion of Rafah,6.2108555,7.8316455,5.0,cnn.com
Israel-Hamas war rages as Palestinian death toll in Gaza rises from attacks,8.94344,8.547233,8.0,cnn.com
The 'Gaza metro': The mysterious subterranean tunnel network used by Hamas,10.0807295,8.900593,8.0,cnn.com
"December 21, 2023 Israel-Hamas war",-5.9555655,10.865883,10.0,cnn.com
Author: Israel’s three goals after ground operation into Lebanon,3.7598095,7.6347647,8.0,cnn.com
Sen. Marco Rubio: Hamas-Israel conflict will take months 'not days or weeks',9.765853,3.8937786,5.0,cnn.com
Bolton on Biden’s public advice to Israel: Put a sock in it,6.524716,4.8763537,5.0,cnn.com
IDF investigating soldiers for throwing bodies off roof in West Bank,8.53274,10.876776,3.0,cnn.com
Israel is playing a high-risk game with its new Hezbollah strategy,3.62704,8.017859,5.0,cnn.com
Israeli forces detain a United Nations convoy in Gaza,8.065642,8.315125,5.0,cnn.com
Israel strikes Lebanon as region braces for response to Iran,4.479371,7.664738,8.0,cnn.com
"Live updates: Israel-Hamas war in Gaza, Iran President Raisi funeral",8.812942,7.782227,10.0,cnn.com
Biden backs Israel’s claim that IDF killing of American activist in West Bank was accidental,8.484964,10.924134,5.0,cnn.com
Israeli soldiers raid and order closure of Al Jazeera’s Ramallah offices,7.85777,10.852489,8.0,cnn.com
"At least 14 killed, 43 injured in Israeli airstrikes, Syrian state news agency says",8.294852,10.120396,3.0,cnn.com
"March 15, 2024 Israel-Hamas war",10.6395235,2.6294487,10.0,cnn.com
"Palestinian-Americans stuck in Gaza say they feel trapped, abandoned by US Embassy",8.802285,8.094484,2.0,cnn.com
Israel battles on second front as Gaza conflict rages on,7.5621142,7.4478908,8.0,cnn.com
Hamas militants trained for its deadly attack in plain sight and less than a mile from Israel's heavily fortified border,9.602977,8.717711,8.0,cnn.com
See first look at damage caused by Iran’s missile attack on Israel,4.948655,6.5696673,10.0,cnn.com
See the damage from Israeli military operation in the West Bank,8.103025,11.260397,8.0,cnn.com
CNN reporters in Beirut and Tel Aviv explain state of play after Israel intercepts Hezbollah missile,3.9912932,8.35725,7.0,cnn.com
They have made those sacrifices': Israel-Hamas war claims the lives of several journalists reporting from the raging conflict,9.879014,8.142419,5.0,cnn.com
"Netanyahu derailed a potential Gaza hostage deal in July, Israeli newspaper reports",6.177936,10.787932,3.0,cnn.com
Hezbollah is not Hamas. Can Israel afford another all-out war?,3.9571288,7.9033866,5.0,cnn.com
"May 30, 2024 Israel-Hamas war",10.618338,2.7366471,10.0,cnn.com
"Between 100 and 300 believed killed in Gaza hospital blast, according to preliminary US intelligence assessment",9.176564,10.194859,0.0,cnn.com
Israel and Hamas trade blame amid little sign of breakthrough in ceasefire and hostage talks,12.742842,8.763657,5.0,cnn.com
"March 22, 2024 Israel-Hamas war",10.661664,2.6140172,10.0,cnn.com
CNN aboard Israeli tanker for strike on Houthi-controlled port in Yemen,5.139676,7.4946747,10.0,cnn.com
Live updates: Israel-Hamas war,8.963084,7.8234873,8.0,cnn.com
US still seeking to determine Iran's connection to Israel attack,5.045486,6.360595,5.0,cnn.com
Israeli Amb: ‘We will not heal’ until hostages are home,12.815407,9.664712,5.0,cnn.com
Iran vows revenge as it accuses Israel of deadly airstrike on Syria consulate in deepening Middle East crisis,4.56423,6.8610816,8.0,cnn.com
"December 1, 2023 Israel-Hamas war",-5.932228,10.842616,10.0,cnn.com
"February 16, 2024 Israel-Hamas war",10.52961,2.8154564,10.0,cnn.com
"Spain, Norway and Ireland’s recognition of a Palestinian state is likely to have little impact on Israel",8.896201,6.2070765,5.0,cnn.com
Live updates: Israel-Gaza conflict erupts into fighting after attack by Palestinian militants,8.412704,7.8586197,7.0,cnn.com
"November 15, 2023 Israel-Hamas war",10.295174,2.1406775,10.0,cnn.com
Israeli army chief says military preparing for possible Lebanon ground incursion,3.7777452,7.53675,8.0,cnn.com
Netanyahu says Israel will help evacuate patients from Gaza hospitals amid intense fighting,9.673485,10.504064,3.0,cnn.com
CNN analyst on Israel’s opportunity to ‘decapitate’ Hezbollah leadership,3.798518,8.369069,10.0,cnn.com
"February 5, 2024 Israel-Hamas war",10.568941,2.7683702,10.0,cnn.com
"Two American hostages are being released by Hamas, sources say",12.570682,8.986301,5.0,cnn.com
"Israel has carried out a strike inside Iran, US official tells CNN, as explosions reported near military base",4.792783,6.66948,10.0,cnn.com
Netanyahu says Israel will help evacuate patients from Gaza hospitals amid intense fighting,9.692728,10.504666,3.0,cnn.com
Iran blames Israel for assassination of its military advisors in Damascus missile strike,4.630047,6.797365,7.0,cnn.com
Blinken shares what Biden will do during Israel visit,4.9876895,11.794131,5.0,cnn.com
"Turkey restricts exports to Israel, saying its request to airdrop aid to Gaza was denied",8.78391,6.194135,3.0,cnn.com
UN’s top court rejects call for Germany to immediately halt arms exports to Israel,5.258393,4.9926558,5.0,cnn.com
Israel’s attacks against Hezbollah in Lebanon,3.7951097,8.140818,10.0,cnn.com
Israel launches ground incursion in southern Lebanon,3.75695,7.5120344,8.0,cnn.com
How the tiny Arab state of Qatar became indispensable in talks with Hamas,9.029186,5.4981184,5.0,cnn.com
Israel's war with Hamas will cause deep and wide political shockwaves,9.36454,7.352046,5.0,cnn.com
Austin and Blinken pledge fulsome support for Israel as concerns about expected ground offensive grow,5.0371184,11.588749,7.0,cnn.com
I am not a threat': Hundreds gather for vigil mourning 6-year-old Palestinian-American boy who was stabbed to death near Chicago,10.488748,8.293367,0.0,cnn.com
Israel says ‘highly likely’ its forces shot slain American activist,8.826732,10.8399105,5.0,cnn.com
"Children found 'butchered' in Israeli kibbutz, as horror of Hamas' attack on border communities begins to emerge",10.624968,8.700438,10.0,cnn.com
Israeli forces rescue 2 hostages as airstrikes kill around 100 Palestinians in Rafah,12.454632,9.871912,5.0,cnn.com
‘This is the end of proxy war’: Iranian journalist and activist on Iran’s attack on Israel,5.561701,6.5167847,8.0,cnn.com
Hezbollah steps up its response to Israeli attacks but its gloves are not fully off,3.8017223,8.1595,8.0,cnn.com
Investors flock to defensive stocks and safe havens on worries about Israel-Hamas war,9.180118,6.815788,5.0,cnn.com
Security increased in some US cities amid former Hamas leader's call for protests,10.77617,6.909492,5.0,cnn.com
What we know about rape and sexual violence inflicted by Hamas during its terror attack on Israel,11.076749,7.663826,8.0,cnn.com
Israeli airstrikes on Syria’s Aleppo result in civilian and military casualties – Syrian state media,4.864458,8.667545,5.0,cnn.com
"December 12, 2023 Israel-Hamas war",-5.9729743,10.883241,10.0,cnn.com
You are in the line of fire': What it's like to be an Israeli reporter covering the unfolding war,7.0327816,6.868835,8.0,cnn.com
Clashes at Lebanon-Israel border raise fears of wider war,4.152624,7.712801,5.0,cnn.com
Hezbollah special forces commander killed in Israeli airstrike,4.324123,8.899958,10.0,cnn.com
"December 27, 2023 Israel-Hamas war",-5.936465,10.846738,10.0,cnn.com
"November 18, 2023 Israel-Hamas war",10.294009,2.1338284,10.0,cnn.com
"Father whose family was held by Hamas: ‘They tried to destroy us, now we are expanding’",11.343472,8.920356,5.0,cnn.com
What would an Israeli ground assault in Gaza look like? Here's what I know from the one I saw,7.410255,7.81769,8.0,cnn.com
"January 6, 2024 Israel-Hamas war",10.36465,2.9633718,10.0,cnn.com
On GPS: Has Biden’s Israel-Gaza policy failed?,7.1241307,5.06618,5.0,cnn.com
"November 2, 2023 Israel-Hamas war news",10.316163,2.1487336,10.0,cnn.com
"Hostilities in Israel, Gaza creating discord in U.S. Congress",8.18534,6.2897816,5.0,cnn.com
Sullivan: Hamas should agree to hostage deal today,12.6090145,8.756748,5.0,cnn.com
Video: Some Arab American leaders in Michigan have turned their backs on Biden over his Israel-Hamas war response,7.154455,4.815829,5.0,cnn.com
Israel is going to war with Hamas. Here's what to know about the group and its strategy,9.748148,7.202912,10.0,cnn.com
"Live updates: Israel vows response to Iran missile attack, strikes continue in Lebanon, Gaza",5.079217,6.949008,10.0,cnn.com
"Aid entering Gaza drops by two-thirds since Israel’s assault on Rafah, UN says",8.267708,7.67619,2.0,cnn.com
Israeli military says it struck Hezbollah headquarters in Lebanon. What we know,3.933772,8.41062,8.0,cnn.com
CNN reporter gets rare access to strip of land key to Israel-Hamas ceasefire,10.008794,8.753438,5.0,cnn.com
Man allegedly motivated by Hamas attack charged with attempting to join Somalia-based terrorist organization,10.834955,7.5496345,8.0,cnn.com
"Festivalgoers, children, soldiers: What we know about the Israeli hostages taken by Hamas",11.56714,8.662093,5.0,cnn.com
"March 20, 2024 Israel-Hamas war",10.653428,2.6101234,10.0,cnn.com
"Analysis: Weakened and infiltrated by Israel, Hezbollah arrives at an existential crossroads",3.664475,8.272184,8.0,cnn.com
US offers assurances to Israel this week in the event of full-blown war with Hezbollah,3.7858305,7.9603863,8.0,cnn.com
"November 28, 2023 Israel-Hamas war",10.297863,2.1259203,10.0,cnn.com
Stunned and sickened.' Wexner Foundation cuts ties with Harvard over 'tiptoeing' on Hamas,12.077937,6.525068,10.0,cnn.com
"January 26, 2024 Israel-Hamas war",10.397348,2.9527857,10.0,cnn.com
Tumultuous weekend for Israelis leaves Netanyahu with fewer options than ever,5.767544,10.025229,5.0,cnn.com
America’s push for an Israel-Hamas deal is a failure on repeat. But the US can’t walk away.,9.61624,6.6828856,5.0,cnn.com
"Live updates: Pro-Palestinian college protests against Israel-Hamas war at Portland State, UCLA, Columbia campuses",12.146984,6.216004,5.0,cnn.com
"Sen. Van Hollen: Need ""assurances and commitments"" from Israel on war with Hamas",9.295805,7.3271194,5.0,cnn.com
I don't really have any other choice': Young Israelis around the world return home after Hamas attacks,9.259332,7.9124556,5.0,cnn.com
"Live updates: Israel-Hamas war in Gaza, Rafah strike, rockets fired on Tel Aviv",8.215835,8.212509,10.0,cnn.com
Police and protesters clash in Tel Aviv as rallies across Israel demand Gaza ceasefire,11.425055,5.7214704,5.0,cnn.com
Fareed Zakaria breaks down Israel’s military might,6.5630856,6.560795,8.0,cnn.com
Who are the Palestinian prisoners on Israel’s list for potential release?,11.712791,7.2201443,5.0,cnn.com
"December 26, 2023 Israel-Hamas war",-5.8653455,10.775555,10.0,cnn.com
"March 16, 2024 Israel-Hamas war",10.656706,2.6241531,10.0,cnn.com
"US sending second carrier strike group, fighter jets to region as Israel prepares to expand Gaza operations",6.5144506,7.162115,8.0,cnn.com
Graham warns of ‘strategic win’ for Iran if Israeli-Saudi normalization is derailed,5.756125,5.9234657,8.0,cnn.com
"January 28, 2024 Israel-Hamas war",10.406377,2.9398763,10.0,cnn.com
Biden adviser responds to calls from Democrats to put conditions on US-Israel aid,6.42423,4.9323883,5.0,cnn.com
Hostage release expected in coming hours as Israel-Hamas truce believed to be holding,12.943458,8.91175,5.0,cnn.com
GOP Senator: I'll back Israel and Ukraine aid 'either way that we can actually get it',5.875502,4.588333,5.0,cnn.com
Biden snubbed by Middle East allies as Arab world seethes over Gaza hospital blast,6.9365406,4.6206913,5.0,cnn.com
"April 3, 2024 Israel-Hamas war",10.43326,2.9081771,10.0,cnn.com
"December 10, 2023 Israel-Hamas war",-5.9285927,10.838863,10.0,cnn.com
What did Israel know about Hamas’ October 7 attack?,10.197385,7.188684,5.0,cnn.com
Graham: Allowing Hamas to remain in Gaza 'would be the ultimate strategic failure',9.241924,6.835258,7.0,cnn.com
"Live updates: Israel-Hamas war, crisis in Gaza as Israel warns of long war",8.802713,7.7177467,8.0,cnn.com
How to help civilians impacted by the Israel-Hamas conflict,9.579286,8.180904,0.0,cnn.com
"Israel expands war objectives, eyeing northern front as tensions with Hezbollah continue unabated",4.086931,7.9409156,8.0,cnn.com
Israel is at war with Hamas. Here's what to know,9.582572,7.2033825,10.0,cnn.com
US Marine rapid response force moving toward Israel as Pentagon strengthens military posture in region,6.398048,6.710078,8.0,cnn.com
Netanyahu told Biden in private phone call he was not foreclosing the possibility of a Palestinian state in any form,5.5399885,10.296939,5.0,cnn.com
Live updates: Israel-Hamas war news,8.955351,7.8236656,8.0,cnn.com
"Live updates: Israel-Hamas war, Gaza humanitarian crisis, IDF ground operations",8.818231,7.827179,5.0,cnn.com
"May 30, 2024 Israel-Hamas war",10.600045,2.7533095,10.0,cnn.com
"Journalists hit as Israel fired at Lebanon were clearly marked as press, CNN analysis shows",4.1266747,8.541986,3.0,cnn.com
"May 17, 2024 Israel-Hamas war",10.6027975,2.7420123,10.0,cnn.com
"March 8, 2024 Israel-Hamas war",10.659229,2.6266792,10.0,cnn.com
The demise of the UN’s Palestinian agency could spell disaster for millions. Here’s why Israel wants it dismantled,8.597669,6.692162,2.0,cnn.com
Sen. Fetterman on Dem divisions over support for Israel,6.9144125,5.829385,5.0,cnn.com
"Iran launches missile strikes in northern Iraq and Syria, claims to destroy Israeli spy base",4.7277126,6.7853146,10.0,cnn.com
"What to know about Hezbollah, the powerful Iran-backed group on Israel's border",3.6580808,8.17092,7.0,cnn.com
"Israeli airstrike on Gaza school sheltering displaced people kills at least 18, including UN staff, Palestinian officials say",8.439948,9.698025,0.0,cnn.com
"Biden authorized troubled Gaza pier operation as officials warned of weather and security challenges, watchdog finds",7.263818,5.175335,5.0,cnn.com
‘Brought back to life’: Family members hail rescue of Israeli hostage from Hamas tunnel in Gaza,11.938209,9.230131,7.0,cnn.com
Israel’s repudiation of a deal with Hamas draws fury from hostages’ families,12.238533,9.026796,5.0,cnn.com
"75 years of US support for Israel, briefly explained",6.975955,6.238292,5.0,cnn.com
Remembering the six Israeli hostages killed in Gaza,12.318686,9.699042,5.0,cnn.com
"Families of killed Palestinian-Americans demand answers of US, Israel",11.084565,8.709015,5.0,cnn.com
UK government under growing pressure to stop selling arms to Israel,5.2683845,4.996893,5.0,cnn.com
Durbin condemns civilian deaths in Gaza: ‘This killing has to stop’,8.763563,6.7305365,0.0,cnn.com
US officials work feverishly to stop Israel-Hezbollah confrontation ‘spiraling to a regional war’,3.8393846,7.941853,5.0,cnn.com
